"ori","zip","lat","lng"
"MT0420100","59270",47.785513,-104.563387
"MT0420000","59270",47.785513,-104.563387
"MT0430500","59213",48.282747,-104.99517
"MT0430300","59218",48.282747,-104.99517
"MTDI05500","59255",48.282747,-104.99517
"MT0430100","59255",48.282747,-104.99517
"MT0430400","59255",48.282747,-104.99517
"MT0430200","59201",48.282747,-104.99517
"MT0430000","59201",48.282747,-104.99517
"MT0440300","59323",46.161718,-106.701989
"MT0440100"," ",46.161718,-106.701989
"MTDI05100","59043",46.161718,-106.701989
"MT0440200","59043",46.161718,-106.701989
"MT0440000","59327",46.161718,-106.701989
"MT0450200","59845",47.756469,-115.180225
"MT0450400","59859",47.756469,-115.180225
"MT0450300","59873",47.756469,-115.180225
"MT0450000","59873",47.756469,-115.180225
"MT0460100","59254",48.705523,-104.533913
"MT0460000","59254",48.705523,-104.533913
"MT0470000"," ",45.895959,-112.660222
"MT0470200"," ",45.895959,-112.660222
"MTMHP0300"," ",45.895959,-112.660222
"MT0470100","59701",45.895959,-112.660222
"MT0480100","59019",45.658928,-109.382156
"MTLSB1600"," ",45.658928,-109.382156
"MT0480000","59019",45.658928,-109.382156
"MT0490100"," ",45.81306,-109.941312
"MT0490000","59011",45.81306,-109.941312
"MT0500100","59422",47.819035,-112.281725
"MT0500200"," ",47.819035,-112.281725
"MT0500000","59422",47.819035,-112.281725
"MTLSB1400"," ",48.645052,-111.733493
"MT0510100","59474",48.645052,-111.733493
"MT0510200"," ",48.645052,-111.733493
"MT0510000","59474",48.645052,-111.733493
"MT0520100"," ",46.209558,-107.280369
"MT0520000","59038",46.209558,-107.280369
"MT0530200","59223",48.34998,-106.670514
"MT0530100","59230",48.34998,-106.670514
"MTLSB1000"," ",48.34998,-106.670514
"MTMFG0300"," ",48.34998,-106.670514
"MT0530400"," ",48.34998,-106.670514
"MT0530300"," ",48.34998,-106.670514
"MT0530000","59230",48.34998,-106.670514
"MT0540100"," ",46.497047,-109.857147
"MTLSB1300"," ",46.497047,-109.857147
"MT0540000","59036",46.497047,-109.857147
"MT0550100","59353",46.962966,-104.274518
"MT0550000","59353",46.962966,-104.274518
"MT0560500","59105",45.936987,-108.276656
"MT0560100","59103",45.936987,-108.276656
"MT0560600","59101",45.936987,-108.276656
"MT0560300"," ",45.936987,-108.276656
"MT0560400"," ",45.936987,-108.276656
"MT0560700"," ",45.936987,-108.276656
"MT0560800"," ",45.936987,-108.276656
"MT0560900"," ",45.936987,-108.276656
"MTLSB0100"," ",45.936987,-108.276656
"MTMFG0100"," ",45.936987,-108.276656
"MTMHP0400"," ",45.936987,-108.276656
"MT0160600","59717",45.936987,-108.276656
"MT0560200","59044",45.936987,-108.276656
"MT0560000","59107",45.936987,-108.276656
"NB0010100","68901",40.520632,-98.500044
"NB0010000","68902",40.520632,-98.500044
"NBNSP0100","68801",40.520632,-98.500044
"NB0020200","68636",42.183225,-98.058037
"NB0020100","68756",42.183225,-98.058037
"NB0020000","68756",42.183225,-98.058037
"NBNSP0200","68701",42.183225,-98.058037
"NB0030000","69121",41.571944,-101.695898
"NBNSP0300","69363",41.571944,-101.695898
"NB0040000","69345",41.53975,-103.726263
"NBNSP0400","69363",41.53975,-103.726263
"NB0050000","68821",41.92523,-99.990771
"NBNSP0500","68801",41.92523,-99.990771
"NB0060100","68620",41.7054,-98.066794
"NB0060400","68627",41.7054,-98.066794
"NB0060300","68652",41.7054,-98.066794
"NB0060200","68660",41.7054,-98.066794
"NB0060000","68620",41.7054,-98.066794
"NBNSP0600","68620",41.7054,-98.066794
"NB0070100","69301",42.215665,-103.087821
"NB0070200","69348",42.215665,-103.087821
"NB0070000","69301",42.215665,-103.087821
"NBNSP0700","69301",42.215665,-103.087821
"NB0080200"," ",42.894448,-98.773022
"NB0080100","68777",42.894448,-98.773022
"NB0080000","68722",42.894448,-98.773022
"NB0090100","69210",42.34939,-99.923176
"NBNSP0A00"," ",42.34939,-99.923176
"NB0090000","69210",42.34939,-99.923176
"NBNSP0900","68701",42.34939,-99.923176
"NB0100200","68840",40.855226,-99.074983
"NB0100100","68847",40.855226,-99.074983
"NB0100500","68849",40.855226,-99.074983
"NB0100600"," ",40.855226,-99.074983
"NB0100300","68869",40.855226,-99.074983
"NB0100400","68876",40.855226,-99.074983
"NB0100000","68848",40.855226,-99.074983
"NBNSP1000","68801",40.855226,-99.074983
"NB0110400","68020",41.854179,-96.337746
"NB0110100","68038",41.854179,-96.337746
"NB0110200","68045",41.854179,-96.337746
"NB0110300","68061",41.854179,-96.337746
"NB0110000","68061",41.854179,-96.337746
"NBNSP1100","68701",41.854179,-96.337746
"NB0120100","68632",41.226072,-97.132039
"NB0120000","68632",41.226072,-97.132039
"NB0130100","68048",40.909878,-96.140609
"NB0130200","68463",40.909878,-96.140609
"NB0130000","68048",40.909878,-96.140609
"NBNSP1300","68524",40.909878,-96.140609
"NB0140400","68727",42.604511,-97.256824
"NB0140100","68739",42.604511,-97.256824
"NB0140300","68745",42.604511,-97.256824
"NB0140200","68771",42.604511,-97.256824
"NB0140000","68739",42.604511,-97.256824
"NBNSP1400","68701",42.604511,-97.256824
"NB0150100","69033",40.53039,-101.694192
"NB0150200","69045",40.53039,-101.694192
"NB0150000","69033",40.53039,-101.694192
"NBNSP1500","69103",40.53039,-101.694192
"NB0160100","69201",42.566619,-101.070416
"NB0160000","69201",42.566619,-101.070416
"NBNSP1600","69103",42.566619,-101.070416
"NB0170100","69162",41.214236,-103.011929
"NBNSP0R00"," ",41.214236,-103.011929
"NB0170000","69162",41.214236,-103.011929
"NBNSP1700","69363",41.214236,-103.011929
"NB0180300","68933",40.523669,-98.05105
"NB0180400"," ",40.523669,-98.05105
"NB0180600"," ",40.523669,-98.05105
"NB0180500"," ",40.523669,-98.05105
"NB0180100","68944",40.523669,-98.05105
"NB0180200","68979",40.523669,-98.05105
"NB0180000","68933",40.523669,-98.05105
"NBNSP1800"," ",40.523669,-98.05105
"NB0190200"," ",41.574675,-97.089455
"NB0190100","68661",41.574675,-97.089455
"NB0190000","68661",41.574675,-97.089455
"NBNSP1900","68137",41.574675,-97.089455
"NB0200400","68004",41.915865,-96.788517
"NB0200300","68716",41.915865,-96.788517
"NB0200100","68788",41.915865,-96.788517
"NB0200200","68791",41.915865,-96.788517
"NB0200000","68788",41.915865,-96.788517
"NBNSP2000","68701",41.915865,-96.788517
"NB0210400","68814",41.393893,-99.726866
"NB0210300"," ",41.393893,-99.726866
"NB0210100","68822",41.393893,-99.726866
"NB0210500","68825",41.393893,-99.726866
"NB0210600"," ",41.393893,-99.726866
"NB0210200","68874",41.393893,-99.726866
"NB0210000","68822",41.393893,-99.726866
"NBNSP2100","69103",41.393893,-99.726866
"NB0220200","68731",42.390456,-96.562549
"NB0220100","68776",42.390456,-96.562549
"NB0220000","68731",42.390456,-96.562549
"NBNSP2200","68701",42.390456,-96.562549
"NB0230100","69337",42.711214,-103.134872
"NB0230300"," ",42.711214,-103.134872
"NB0230200","69339",42.711214,-103.134872
"NB0230000","69337",42.711214,-103.134872
"NBNSP2300","69363",42.711214,-103.134872
"NB0240100","69130",40.867378,-99.815154
"NB0240200","69138",40.867378,-99.815154
"NB0240300","68850",40.867378,-99.815154
"NB0240000","68850",40.867378,-99.815154
"NBNSP2400","68850",40.867378,-99.815154
"NB0250100","69129",41.111903,-102.332609
"NB0250000","69129",41.111903,-102.332609
"NBNSP2500","69103",41.111903,-102.332609
"NB0220300","68733",42.48528,-96.855862
"NB0260000","68770",42.48528,-96.855862
"NBNSP2600","68701",42.48528,-96.855862
"NB0270100","68025",41.577008,-96.645853
"NB0270700","68031",41.577008,-96.645853
"NB0270800"," ",41.577008,-96.645853
"NB0270200"," ",41.577008,-96.645853
"NB0270300","68057",41.577008,-96.645853
"NB0270500"," ",41.577008,-96.645853
"NB0270000","68025",41.577008,-96.645853
"NBNSP2700","68137",41.577008,-96.645853
"NB0270600"," ",41.577008,-96.645853
"NB0270400","68633",41.577008,-96.645853
"NB0280700","68007",41.297091,-96.154066
"NB0280600","68010",41.297091,-96.154066
"NB0775000","68022",41.297091,-96.154066
"NB0280100","68137",41.297091,-96.154066
"NB0280200","68102",41.297091,-96.154066
"NB0280300","68183",41.297091,-96.154066
"NB0280900"," ",41.297091,-96.154066
"NB0281300"," ",41.297091,-96.154066
"NB0281400"," ",41.297091,-96.154066
"NB0281600"," ",41.297091,-96.154066
"NB0281700"," ",41.297091,-96.154066
"NB0281800"," ",41.297091,-96.154066
"NB0282200"," ",41.297091,-96.154066
"NB0282400"," ",41.297091,-96.154066
"NBNSP0Y00"," ",41.297091,-96.154066
"NB0280400","68127",41.297091,-96.154066
"NB0280500","68064",41.297091,-96.154066
"NB0280800","68069",41.297091,-96.154066
"NB0280000","68116",41.297091,-96.154066
"NB0281500","68110",41.297091,-96.154066
"NBNSP2800"," ",41.297091,-96.154066
"NB0282100"," ",41.297091,-96.154066
"NB0282300"," ",41.297091,-96.154066
"NB0290100","69021",40.180165,-101.681133
"NB0290000","69021",40.180165,-101.681133
"NBNSP2900"," ",40.180165,-101.681133
"NB0300300","68351",40.52504,-97.596705
"NB0300200","68354",40.52504,-97.596705
"NB0300100","68361",40.52504,-97.596705
"NB0300000","68361",40.52504,-97.596705
"NBNSP3000"," ",40.52504,-97.596705
"NB0310100","68939",40.183203,-98.96208
"NB0310000","68939",40.183203,-98.96208
"NBNSP3100"," ",40.183203,-98.96208
"NB0320100","69025",40.530947,-100.406683
"NB0320000","69025",40.530947,-100.406683
"NBNSP3200"," ",40.530947,-100.406683
"NB0330100","68922",40.191865,-99.909663
"NB0330400"," ",40.191865,-99.909663
"NB0330200","69022",40.191865,-99.909663
"NB0330300","68926",40.191865,-99.909663
"NB0330000","68926",40.191865,-99.909663
"NBNSP3300"," ",40.191865,-99.909663
"NB0340100","68310",40.255234,-96.683453
"NB0340200","68466",40.255234,-96.683453
"NB0340000","68310",40.255234,-96.683453
"NBNSP3400"," ",40.255234,-96.683453
"NB0350100","69151",41.659381,-102.328229
"NB0350000","69154",41.659381,-102.328229
"NBNSP3500"," ",41.659381,-102.328229
"NB0360100","68823",41.905571,-98.922998
"NB0360000","68823",41.905571,-98.922998
"NBNSP3600"," ",41.905571,-98.922998
"NB0370000","68937",40.509838,-99.824078
"NBNSP3700"," ",40.509838,-99.824078
"NB0380000","69350",41.915867,-101.756875
"NBNSP3800"," ",41.915867,-101.756875
"NB0390000","68842",41.5676,-98.530566
"NBNSP3900"," ",41.5676,-98.530566
"NB0400100","68801",40.866023,-98.498004
"NBNSP0K00"," ",40.866023,-98.498004
"NB0400200"," ",40.866023,-98.498004
"NB0400300","68883",40.866023,-98.498004
"NB0400000","68801",40.866023,-98.498004
"NBNSP4000"," ",40.866023,-98.498004
"NB0410100","68818",40.877145,-98.021943
"NB0410000","68818",40.877145,-98.021943
"NBNSP4100"," ",40.877145,-98.021943
"NB0420100","68920",40.178766,-99.403418
"NB0420000","68920",40.178766,-99.403418
"NBNSP4200"," ",40.178766,-99.403418
"NB0430000","69032",40.535786,-101.05558
"NBNSP4300"," ",40.535786,-101.05558
"NB0440000","69044",40.176896,-101.044217
"NBNSP4400"," ",40.176896,-101.044217
"NB0450200","68713",42.459287,-98.784766
"NB0450100","68763",42.459287,-98.784766
"NB0450300"," ",42.459287,-98.784766
"NB0450000","68763",42.459287,-98.784766
"NBNSP4500","68763",42.459287,-98.784766
"NB0460000","69152",41.9187,-101.11681
"NBNSP4600"," ",41.9187,-101.11681
"NB0470100","68873",41.216851,-98.513342
"NB0470000","68873",41.216851,-98.513342
"NBNSP4700"," ",41.216851,-98.513342
"NB0480100","68352",40.175736,-97.143103
"NB0480000","68352",40.175736,-97.143103
"NBNSP4800"," ",40.175736,-97.143103
"NB0490100","68450",40.395457,-96.268562
"NB0490000","68450",40.395457,-96.268562
"NBNSP4900"," ",40.395457,-96.268562
"NB0500100","68959",40.506269,-98.948461
"NB0500000","68959",40.506269,-98.948461
"NBNSP5000"," ",40.506269,-98.948461
"NB0510100","69153",41.194413,-101.644486
"NB0510000","69153",41.194413,-101.644486
"NBNSP5100","69153",41.194413,-101.644486
"NB0520000","68778",42.87548,-99.718351
"NBNSP5200"," ",42.87548,-99.718351
"NB0530100","69145",41.199274,-103.703153
"NB0530000","69145",41.199274,-103.703153
"NBNSP5300","69145",41.199274,-103.703153
"NB0540200","68718",42.634404,-97.891349
"NB0540500","68729",42.634404,-97.891349
"NB0540100","68729",42.634404,-97.891349
"NB0540400","68730",42.634404,-97.891349
"NBDI00800","68760",42.634404,-97.891349
"NB0540600","68760",42.634404,-97.891349
"NB0540300","68786",42.634404,-97.891349
"NB0540000","68724",42.634404,-97.891349
"NBNSP5400"," ",42.634404,-97.891349
"NB0550100","68508",40.783547,-96.688658
"NBNSP0000","68509",40.783547,-96.688658
"NB0550500","68588",40.783547,-96.688658
"NB0550600","68503",40.783547,-96.688658
"NB0550400","68588",40.783547,-96.688658
"NB0550300"," ",40.783547,-96.688658
"NB0550700"," ",40.783547,-96.688658
"NB0550900"," ",40.783547,-96.688658
"NB0551000"," ",40.783547,-96.688658
"NB0551200"," ",40.783547,-96.688658
"NB0551300"," ",40.783547,-96.688658
"NBNSP0D00"," ",40.783547,-96.688658
"NBNSP1D00"," ",40.783547,-96.688658
"NBNSP2D00"," ",40.783547,-96.688658
"NBNSP3D00"," ",40.783547,-96.688658
"NB0550200"," ",40.783547,-96.688658
"NB0550000","68508",40.783547,-96.688658
"NB0551100","68524",40.783547,-96.688658
"NBNSP5500"," ",40.783547,-96.688658
"NB0560100","69101",41.050322,-100.744481
"NBNSP0B00"," ",41.050322,-100.744481
"NB0560000","69101",41.050322,-100.744481
"NBNSP5600"," ",41.050322,-100.744481
"NB0570000","69163",41.542155,-100.443665
"NBNSP5700"," ",41.542155,-100.443665
"NB0580000","68879",41.897714,-99.509764
"NBNSP5800"," ",41.897714,-99.509764
"NB0590000","69167",41.596473,-101.060237
"NBNSP5900","09167",41.596473,-101.060237
"NB0600200","68715",41.909929,-97.606856
"NB0600300","68748",41.909929,-97.606856
"NB0600500","68758",41.909929,-97.606856
"NB0600100","68701",41.909929,-97.606856
"NBNSP0S00"," ",41.909929,-97.606856
"NB0600400","68781",41.909929,-97.606856
"NB0600000","68748",41.909929,-97.606856
"NBNSP6000"," ",41.909929,-97.606856
"NB0610100","68826",41.169801,-98.031051
"NB0610200","68628",41.169801,-98.031051
"NB0610300","68663",41.169801,-98.031051
"NB0610000","68826",41.169801,-98.031051
"NBNSP6100"," ",41.169801,-98.031051
"NB0620100","69334",41.732205,-102.990599
"NB0620200","69336",41.732205,-102.990599
"NB0620000","69336",41.732205,-102.990599
"NBNSP6200"," ",41.732205,-102.990599
"NB0630100","68638",41.402385,-97.991408
"NB0630200","68640",41.402385,-97.991408
"NB0630000","68638",41.402385,-97.991408
"NBNSP6300"," ",41.402385,-97.991408
"NB0640100","68305",40.387448,-95.850954
"NB0640200"," ",40.387448,-95.850954
"NB0640000","68305",40.387448,-95.850954
"NBNSP6400"," ",40.387448,-95.850954
"NB0650100","68978",40.176492,-98.046842
"NB0650000","68961",40.176492,-98.046842
"NBNSP6500"," ",40.176492,-98.046842
"NB0660100","68410",40.637992,-96.131027
"NBNSP0800","68701",40.637992,-96.131027
"NB0660200","68446",40.637992,-96.131027
"NB0660000","68410",40.637992,-96.131027
"NBNSP6600"," ",40.637992,-96.131027
"NB0670100"," ",40.13785,-96.245225
"NB0670000","68420",40.13785,-96.245225
"NBNSP6700"," ",40.13785,-96.245225
"NB0680100","69140",40.856065,-101.636443
"NB0680000","69140",40.856065,-101.636443
"NBNSP6800"," ",40.856065,-101.636443
"NB0690200","68927",40.516365,-99.406557
"NB0690100","68949",40.516365,-99.406557
"NBNSP0P00"," ",40.516365,-99.406557
"NB0690300","68958",40.516365,-99.406557
"NB0690000","68949",40.516365,-99.406557
"NBNSP6900","68949",40.516365,-99.406557
"NB0700300","68765",42.271413,-97.610992
"NB0700100","68767",42.271413,-97.610992
"NB0700200","68769",42.271413,-97.610992
"NB0700000","68767",42.271413,-97.610992
"NBNSP7000"," ",42.271413,-97.610992
"NB0710100","68601",41.576866,-97.513467
"NB0710200","68642",41.576866,-97.513467
"NB0710000","68601",41.576866,-97.513467
"NBNSP7100"," ",41.576866,-97.513467
"NB0720200","68651",41.187925,-97.570663
"NB0720100"," ",41.187925,-97.570663
"NB0720000","68651",41.187925,-97.570663
"NBNSP7200"," ",41.187925,-97.570663
"NB0730100","69001",40.16942,-100.468576
"NBNSP0N00"," ",40.16942,-100.468576
"NB0730000","69001",40.16942,-100.468576
"NBNSP7300"," ",40.16942,-100.468576
"NB0740100","68355",40.123743,-95.718603
"NB0740200","68376",40.123743,-95.718603
"NB0740000","68355",40.123743,-95.718603
"NBNSP7400"," ",40.123743,-95.718603
"NB0750100","68714",42.413325,-99.45853
"NB0750000","68714",42.413325,-99.45853
"NBNSP7500"," ",42.413325,-99.45853
"NB0760200","68333",40.516802,-97.131755
"NB0760300","68359",40.516802,-97.131755
"NB0760100","68465",40.516802,-97.131755
"NB0760000","68465",40.516802,-97.131755
"NBNSP7600","68465",40.516802,-97.131755
"NB0770100","68005",41.115064,-96.109125
"NB0770300","68028",41.115064,-96.109125
"NB0770400","68128",41.115064,-96.109125
"NB0770200","68046",41.115064,-96.109125
"NB0770000","68046",41.115064,-96.109125
"NBNSP7700"," ",41.115064,-96.109125
"NB0780200","68003",41.223152,-96.640923
"NB0780400","68015",41.223152,-96.640923
"NB0780500","68017",41.223152,-96.640923
"NB0780100","68066",41.223152,-96.640923
"NB0780300","68073",41.223152,-96.640923
"NB0780000","68066",41.223152,-96.640923
"NBNSP7800"," ",41.223152,-96.640923
"NB0790200","69341",41.851589,-103.70586
"NB0790400","69352",41.851589,-103.70586
"NB0790600","69356",41.851589,-103.70586
"NB0790300","69357",41.851589,-103.70586
"NB0790500","69358",41.851589,-103.70586
"NB0790100","69361",41.851589,-103.70586
"NBNSP0W00"," ",41.851589,-103.70586
"NB0790000","69341",41.851589,-103.70586
"NBNSP7900"," ",41.851589,-103.70586
"NB0800200","68405",40.871944,-97.140383
"NB0800100","68434",40.871944,-97.140383
"NB0800000","68434",40.871944,-97.140383
"NBNSP8000"," ",40.871944,-97.140383
"NB0810100","69343",42.507074,-102.389698
"NB0810300"," ",42.507074,-102.389698
"NB0810200","69360",42.507074,-102.389698
"NB0810000","69360",42.507074,-102.389698
"NBNSP8100"," ",42.507074,-102.389698
"NB0820200"," ",41.218743,-98.972849
"NB0820100","68853",41.218743,-98.972849
"NB0820000","68853",41.218743,-98.972849
"NBNSP8200"," ",41.218743,-98.972849
"NB0830000","69346",42.485675,-103.744068
"NBNSP8300"," ",42.485675,-103.744068
"NB0840100","68779",41.904792,-97.174724
"NB0840000","68779",41.904792,-97.174724
"NBNSP8400"," ",41.904792,-97.174724
"NB0850100"," ",40.173845,-97.596263
"NB0850000","68370",40.173845,-97.596263
"NBNSP8500","68370",40.173845,-97.596263
"NB0860000","69166",41.84862,-100.506911
"NBNSP8600"," ",41.84862,-100.506911
"NB0870200","68039",42.154061,-96.533943
"NB0870100"," ",42.154061,-96.533943
"NB0870500"," ",42.154061,-96.533943
"NB0870400","68071",42.154061,-96.533943
"NB0870300"," ",42.154061,-96.533943
"NB0870000","68047",42.154061,-96.533943
"NBNSP8700"," ",42.154061,-96.533943
"NBDI00300"," ",42.154061,-96.533943
"NB0880100","68862",41.564094,-98.983484
"NB0880000","68862",41.564094,-98.983484
"NBNSP8800"," ",41.564094,-98.983484
"NB0890100","68008",41.533973,-96.224577
"NB0890200"," ",41.533973,-96.224577
"NB0890000","68008",41.533973,-96.224577
"NBNSP8900","68008",41.533973,-96.224577
"NB0260100"," ",42.210746,-97.126243
"NB0900100","68787",42.210746,-97.126243
"NB0900000","68787",42.210746,-97.126243
"NBNSP9000"," ",42.210746,-97.126243
"NB0910200"," ",40.180646,-98.49859
"NB0910100","68970",40.180646,-98.49859
"NB0910000","68970",40.180646,-98.49859
"NBNSP9100"," ",40.180646,-98.49859
"NB0920000","68622",41.937859,-98.522289
"NBNSP9200"," ",41.937859,-98.522289
"NB0930200","68371",40.873056,-97.596742
"NB0930100","68467",40.873056,-97.596742
